,date,customer_id,revenue,cost,amount,category,region
1171,2024-04-09,CUST0015,3024.68,2052.04,3024.68,Sports,East
1172,2024-04-09,CUST0059,3577.69,1707.5,3577.69,Clothing,South
1173,2024-04-09,CUST0071,941.79,418.1,941.79,Home,North
1174,2024-04-09,CUST0063,3435.16,1408.89,3435.16,Clothing,North
1175,2024-04-09,CUST0048,4275.59,2950.65,4275.59,Food,Central
1176,2024-04-09,CUST0040,1964.7,849.21,1964.7,Sports,North
1177,2024-04-10,CUST0096,1196.42,884.83,1196.42,Electronics,West
1178,2024-04-10,CUST0081,660.07,345.27,660.07,Electronics,Central
1179,2024-04-10,CUST0058,2873.53,1817.87,2873.53,Food,Central
1180,2024-04-10,CUST0024,2756.05,2077.49,2756.05,Clothing,Central
1181,2024-04-10,CUST0084,4389.24,3035.37,4389.24,Home,Central
1182,2024-04-11,CUST0029,1046.26,791.07,1046.26,Books,South
1183,2024-04-11,CUST0047,2534.94,1605.25,2534.94,Food,West
1184,2024-04-11,CUST0015,295.55,148.61,295.55,Books,Central
1185,2024-04-11,CUST0026,4369.5,1900.05,4369.5,Electronics,South
1186,2024-04-11,CUST0082,1743.56,1368.03,1743.56,Home,East
1187,2024-04-11,CUST0017,1790.67,1367.75,1790.67,Books,North
1188,2024-04-12,CUST0049,4068.44,2183.69,4068.44,Clothing,East
1189,2024-04-12,CUST0007,4929.55,3532.09,4929.55,Sports,West
1190,2024-04-12,CUST0062,4035.23,2978.06,4035.23,Electronics,North
1191,2024-04-12,CUST0016,149.11,63.37,149.11,Clothing,Central
1192,2024-04-12,CUST0020,2347.81,1520.63,2347.81,Electronics,East
1193,2024-04-12,CUST0033,608.57,388.62,608.57,Clothing,North
1194,2024-04-12,CUST0052,2438.88,1186.3,2438.88,Books,Central
1195,2024-04-12,CUST0030,2009.1,1296.39,2009.1,Electronics,West
1196,2024-04-12,CUST0078,4812.41,2956.04,4812.41,Sports,South
1197,2024-04-12,CUST0048,3350.32,2024.89,3350.32,Books,South
1198,2024-04-12,CUST0077,159.32,86.54,159.32,Electronics,West
1199,2024-04-12,CUST0046,3703.93,2751.23,3703.93,Food,West
1200,2024-04-12,CUST0078,3519.29,2612.09,3519.29,Food,South
1201,2024-04-12,CUST0077,4686.79,2841.46,4686.79,Books,South
1202,2024-04-12,CUST0094,1672.82,1214.97,1672.82,Home,East
1203,2024-04-12,CUST0019,999.09,621.64,999.09,Sports,West
1204,2024-04-13,CUST0007,4264.46,1849.52,4264.46,Food,Central
1205,2024-04-13,CUST0069,950.0,543.53,950.0,Home,Central
1206,2024-04-13,CUST0070,639.58,291.79,639.58,Electronics,South
1207,2024-04-13,CUST0011,255.41,135.07,255.41,Sports,South
1208,2024-04-13,CUST0014,3351.29,1924.17,3351.29,Sports,South
1209,2024-04-13,CUST0034,4654.32,2843.95,4654.32,Electronics,South
1210,2024-04-13,CUST0062,3644.12,1634.47,3644.12,Food,North
1211,2024-04-13,CUST0013,2843.86,1820.74,2843.86,Clothing,South
1212,2024-04-13,CUST0082,3573.3,2713.36,3573.3,Home,East
1213,2024-04-13,CUST0098,4616.89,3254.37,4616.89,Sports,Central
1214,2024-04-13,CUST0012,3350.09,2175.39,3350.09,Electronics,South
1215,2024-04-13,CUST0053,2666.85,1423.5,2666.85,Books,South
1216,2024-04-13,CUST0036,4075.08,2049.73,4075.08,Home,South
1217,2024-04-13,CUST0054,2209.42,1465.56,2209.42,Clothing,Central
1218,2024-04-13,CUST0094,4035.33,1835.02,4035.33,Books,North
1219,2024-04-14,CUST0061,3637.25,2671.8,3637.25,Books,West
1220,2024-04-14,CUST0006,4268.45,1777.27,4268.45,Electronics,East
1221,2024-04-14,CUST0010,3716.28,2207.5,3716.28,Home,Central
1222,2024-04-14,CUST0033,1442.69,841.13,1442.69,Food,South
1223,2024-04-14,CUST0096,420.73,186.16,420.73,Books,South
1224,2024-04-15,CUST0042,1314.0,960.78,1314.0,Clothing,South
1225,2024-04-15,CUST0057,2357.95,1690.12,2357.95,Books,Central
1226,2024-04-15,CUST0033,3609.42,2234.26,3609.42,Home,South
1227,2024-04-15,CUST0098,1348.92,767.11,1348.92,Books,East
1228,2024-04-15,CUST0018,4310.95,2321.36,4310.95,Sports,Central
1229,2024-04-15,CUST0087,4429.8,2181.87,4429.8,Books,North
1230,2024-04-15,CUST0036,4833.06,3808.59,4833.06,Electronics,Central
1231,2024-04-15,CUST0019,3519.29,1809.2,3519.29,Clothing,Central
1232,2024-04-15,CUST0054,1485.72,714.01,1485.72,Electronics,West
1233,2024-04-15,CUST0008,4626.98,1954.85,4626.98,Clothing,North
1234,2024-04-15,CUST0054,2759.26,1285.37,2759.26,Home,East
1235,2024-04-15,CUST0058,1749.21,1295.85,1749.21,Clothing,West
1236,2024-04-15,CUST0082,4535.86,3163.19,4535.86,Home,Central
1237,2024-04-15,CUST0007,3035.9,1311.16,3035.9,Clothing,South
1238,2024-04-15,CUST0040,2899.54,1306.09,2899.54,Sports,West
1239,2024-04-16,CUST0005,2061.76,1550.31,2061.76,Food,South
1240,2024-04-16,CUST0050,3610.21,1836.23,3610.21,Clothing,West
1241,2024-04-16,CUST0100,3398.17,1768.36,3398.17,Home,North
1242,2024-04-16,CUST0061,1084.73,735.79,1084.73,Home,Central
1243,2024-04-16,CUST0091,2278.87,1141.74,2278.87,Home,East
1244,2024-04-16,CUST0068,1057.5,748.31,1057.5,Home,South
1245,2024-04-16,CUST0097,220.43,127.48,220.43,Books,North
1246,2024-04-16,CUST0054,2714.9,2077.69,2714.9,Books,East
1247,2024-04-16,CUST0077,711.79,551.04,711.79,Clothing,Central
1248,2024-04-16,CUST0042,3399.26,1853.82,3399.26,Sports,West
1249,2024-04-16,CUST0072,3161.09,1536.48,3161.09,Home,East
1250,2024-04-16,CUST0038,1063.77,765.06,1063.77,Home,Central
1251,2024-04-16,CUST0012,1966.75,1009.15,1966.75,Sports,West
1252,2024-04-17,CUST0025,3231.75,2220.44,3231.75,Books,South
1253,2024-04-17,CUST0061,4019.11,2306.21,4019.11,Home,South
1254,2024-04-17,CUST0098,3717.3,2293.68,3717.3,Electronics,West
1255,2024-04-17,CUST0050,2471.67,1120.5,2471.67,Books,South
1256,2024-04-17,CUST0098,4625.33,2276.38,4625.33,Clothing,North
1257,2024-04-17,CUST0091,881.7,477.81,881.7,Food,South
1258,2024-04-17,CUST0062,3386.49,1377.16,3386.49,Sports,West
1259,2024-04-17,CUST0071,3520.43,1986.55,3520.43,Clothing,North
1260,2024-04-17,CUST0095,3474.01,2308.61,3474.01,Food,East
1261,2024-04-17,CUST0090,2534.63,1936.39,2534.63,Electronics,Central
1262,2024-04-17,CUST0064,4328.61,2522.52,4328.61,Sports,West
1263,2024-04-17,CUST0086,2403.54,1689.14,2403.54,Clothing,North
1264,2024-04-17,CUST0076,4984.21,2844.7,4984.21,Home,West
1265,2024-04-17,CUST0087,4394.86,2116.55,4394.86,Sports,Central
1266,2024-04-17,CUST0016,357.92,260.95,357.92,Home,Central
1267,2024-04-17,CUST0077,1489.84,875.67,1489.84,Food,Central
1268,2024-04-17,CUST0100,1003.75,453.32,1003.75,Books,West
1269,2024-04-17,CUST0044,4867.64,2339.21,4867.64,Home,West
1270,2024-04-17,CUST0055,1910.47,1391.24,1910.47,Clothing,South
1271,2024-04-18,CUST0010,936.86,708.69,936.86,Clothing,East
1272,2024-04-18,CUST0008,4919.37,2066.48,4919.37,Electronics,West
1273,2024-04-18,CUST0030,4809.0,3146.84,4809.0,Home,North
1274,2024-04-18,CUST0057,158.14,112.25,158.14,Sports,West
1275,2024-04-18,CUST0063,3049.19,1742.13,3049.19,Food,West
1276,2024-04-18,CUST0097,2831.58,1259.41,2831.58,Sports,Central
1277,2024-04-18,CUST0010,3970.37,3155.15,3970.37,Sports,North
1278,2024-04-18,CUST0021,4474.97,2391.1,4474.97,Books,West
1279,2024-04-18,CUST0028,2291.48,1172.04,2291.48,Home,Central
1280,2024-04-18,CUST0093,2920.16,1498.1,2920.16,Food,North
1281,2024-04-18,CUST0021,4994.03,2107.41,4994.03,Food,North
1282,2024-04-18,CUST0055,2265.38,1567.65,2265.38,Books,West
1283,2024-04-18,CUST0056,621.05,464.46,621.05,Sports,East
1284,2024-04-19,CUST0081,2875.73,2196.59,2875.73,Home,South
1285,2024-04-19,CUST0063,4691.32,3152.01,4691.32,Clothing,South
1286,2024-04-19,CUST0027,4714.74,3372.36,4714.74,Clothing,West
1287,2024-04-19,CUST0082,3756.06,1822.65,3756.06,Home,East
1288,2024-04-19,CUST0040,1221.74,920.03,1221.74,Home,West
1289,2024-04-19,CUST0076,4888.41,3623.91,4888.41,Books,Central
1290,2024-04-19,CUST0014,1174.94,725.54,1174.94,Home,South
1291,2024-04-19,CUST0082,498.27,332.45,498.27,Electronics,East
1292,2024-04-19,CUST0079,893.79,494.99,893.79,Books,North
1293,2024-04-20,CUST0035,210.33,112.39,210.33,Sports,East
1294,2024-04-20,CUST0065,1743.24,1262.09,1743.24,Home,North
1295,2024-04-20,CUST0059,3765.46,1861.64,3765.46,Sports,West
1296,2024-04-20,CUST0032,2588.67,1910.23,2588.67,Food,West
1297,2024-04-20,CUST0093,4323.99,1970.79,4323.99,Clothing,West
1298,2024-04-20,CUST0034,2278.04,1754.85,2278.04,Books,South
1299,2024-04-20,CUST0009,700.49,353.74,700.49,Food,North
1300,2024-04-20,CUST0035,1257.78,989.49,1257.78,Clothing,Central
1301,2024-04-20,CUST0039,2594.08,1753.73,2594.08,Books,North
1302,2024-04-20,CUST0078,4450.61,2066.21,4450.61,Sports,West
1303,2024-04-20,CUST0079,1190.08,526.69,1190.08,Electronics,North
1304,2024-04-20,CUST0005,3749.12,1571.5,3749.12,Books,South
1305,2024-04-20,CUST0018,83.64,59.01,83.64,Clothing,South
1306,2024-04-20,CUST0017,2636.36,1730.53,2636.36,Books,North
1307,2024-04-20,CUST0034,3594.12,2310.77,3594.12,Sports,South
1308,2024-04-20,CUST0034,3000.91,2088.13,3000.91,Books,South
1309,2024-04-20,CUST0003,2116.09,1108.55,2116.09,Sports,South
1310,2024-04-20,CUST0093,639.16,273.28,639.16,Electronics,Central
1311,2024-04-20,CUST0088,2746.77,1236.75,2746.77,Electronics,West
1312,2024-04-21,CUST0009,3813.62,2627.45,3813.62,Food,Central
1313,2024-04-21,CUST0004,1865.06,1037.66,1865.06,Food,East
1314,2024-04-21,CUST0040,4010.68,1991.96,4010.68,Sports,East
1315,2024-04-21,CUST0040,1370.63,825.63,1370.63,Home,West
1316,2024-04-21,CUST0006,3745.69,1517.15,3745.69,Electronics,West
1317,2024-04-21,CUST0002,1598.53,678.36,1598.53,Electronics,Central
1318,2024-04-21,CUST0043,2075.45,1103.63,2075.45,Food,South
1319,2024-04-21,CUST0067,2248.71,1022.76,2248.71,Food,West
1320,2024-04-21,CUST0084,2259.32,1560.75,2259.32,Home,North
1321,2024-04-21,CUST0013,566.86,355.76,566.86,Clothing,North
1322,2024-04-22,CUST0045,3771.4,2365.83,3771.4,Food,East
1323,2024-04-22,CUST0071,1340.51,814.11,1340.51,Home,South
1324,2024-04-22,CUST0072,3177.03,1930.04,3177.03,Food,Central
1325,2024-04-22,CUST0041,2485.41,1302.59,2485.41,Books,North
1326,2024-04-22,CUST0012,310.96,179.88,310.96,Electronics,Central
1327,2024-04-22,CUST0091,4345.13,2967.93,4345.13,Sports,South
1328,2024-04-22,CUST0079,4503.73,2933.56,4503.73,Books,North
1329,2024-04-22,CUST0052,4179.91,2637.28,4179.91,Electronics,South
1330,2024-04-22,CUST0038,2667.1,1103.52,2667.1,Sports,Central
1331,2024-04-22,CUST0064,4337.61,2601.15,4337.61,Clothing,South
1332,2024-04-22,CUST0087,2188.45,1749.93,2188.45,Electronics,East
1333,2024-04-22,CUST0013,2468.29,1504.86,2468.29,Electronics,East
1334,2024-04-22,CUST0045,4557.79,2617.4,4557.79,Books,Central
1335,2024-04-23,CUST0026,1612.93,1046.16,1612.93,Clothing,Central
1336,2024-04-23,CUST0092,710.99,394.37,710.99,Clothing,Central
1337,2024-04-23,CUST0095,4183.12,2861.84,4183.12,Food,North
1338,2024-04-23,CUST0051,4665.12,3467.51,4665.12,Books,East
1339,2024-04-23,CUST0011,3956.03,2536.43,3956.03,Electronics,South
1340,2024-04-23,CUST0039,421.05,205.98,421.05,Sports,South
1341,2024-04-23,CUST0082,373.12,271.91,373.12,Food,North
1342,2024-04-23,CUST0028,2595.42,1597.94,2595.42,Electronics,North
1343,2024-04-23,CUST0063,3771.38,2396.13,3771.38,Food,South
1344,2024-04-23,CUST0064,4140.63,2818.11,4140.63,Clothing,Central
1345,2024-04-23,CUST0061,4298.74,2516.69,4298.74,Clothing,South
1346,2024-04-23,CUST0049,1592.68,971.74,1592.68,Sports,North
1347,2024-04-23,CUST0090,4906.17,3261.25,4906.17,Home,Central
1348,2024-04-23,CUST0026,3328.05,2283.47,3328.05,Home,East
1349,2024-04-23,CUST0003,557.52,225.67,557.52,Books,Central
1350,2024-04-24,CUST0066,4916.17,2937.86,4916.17,Sports,East
1351,2024-04-24,CUST0046,4115.23,2048.82,4115.23,Electronics,East
1352,2024-04-24,CUST0071,1792.05,1036.63,1792.05,Sports,Central
1353,2024-04-24,CUST0085,1308.58,853.75,1308.58,Books,South
1354,2024-04-24,CUST0093,3048.48,1989.9,3048.48,Electronics,South
1355,2024-04-24,CUST0036,3777.94,2610.48,3777.94,Books,Central
1356,2024-04-24,CUST0023,962.03,406.75,962.03,Electronics,Central
1357,2024-04-24,CUST0038,136.62,57.32,136.62,Sports,Central
1358,2024-04-24,CUST0091,1667.36,900.12,1667.36,Home,South
1359,2024-04-24,CUST0092,2231.66,1125.12,2231.66,Books,Central
1360,2024-04-24,CUST0036,3392.39,1636.33,3392.39,Electronics,East
1361,2024-04-24,CUST0073,3484.62,1820.11,3484.62,Home,East
1362,2024-04-25,CUST0025,433.19,262.14,433.19,Sports,Central
1363,2024-04-25,CUST0070,4073.61,2572.5,4073.61,Home,South
1364,2024-04-25,CUST0002,400.42,265.94,400.42,Books,Central
1365,2024-04-25,CUST0084,2511.28,1959.11,2511.28,Electronics,North
1366,2024-04-25,CUST0094,1605.1,1257.1,1605.1,Electronics,East
1367,2024-04-26,CUST0064,3884.13,1891.93,3884.13,Books,Central
1368,2024-04-26,CUST0074,4578.43,2219.1,4578.43,Food,West
1369,2024-04-26,CUST0059,1150.3,555.87,1150.3,Electronics,East
1370,2024-04-26,CUST0098,1202.75,556.52,1202.75,Food,North
1371,2024-04-26,CUST0043,3786.4,1983.26,3786.4,Home,East
1372,2024-04-26,CUST0098,868.83,348.34,868.83,Electronics,South
1373,2024-04-26,CUST0039,324.45,237.89,324.45,Food,West
1374,2024-04-26,CUST0048,1365.14,1035.22,1365.14,Clothing,North
1375,2024-04-26,CUST0020,3087.73,1510.63,3087.73,Clothing,Central
1376,2024-04-26,CUST0001,4731.29,3173.41,4731.29,Books,East
1377,2024-04-26,CUST0055,1553.49,679.2,1553.49,Electronics,South
1378,2024-04-26,CUST0051,2590.64,1147.37,2590.64,Sports,East
1379,2024-04-26,CUST0100,3681.53,2709.64,3681.53,Books,West
1380,2024-04-26,CUST0050,4622.47,3367.88,4622.47,Electronics,South
1381,2024-04-26,CUST0044,2709.51,1817.68,2709.51,Home,South
1382,2024-04-26,CUST0031,2305.06,1743.52,2305.06,Food,North
1383,2024-04-26,CUST0002,2152.68,1155.34,2152.68,Books,East
1384,2024-04-26,CUST0058,3443.98,1689.31,3443.98,Food,West
1385,2024-04-27,CUST0082,579.79,412.98,579.79,Books,West
1386,2024-04-27,CUST0012,2471.73,1203.98,2471.73,Food,Central
1387,2024-04-27,CUST0074,3822.54,2960.45,3822.54,Food,North
1388,2024-04-27,CUST0049,4766.53,2362.93,4766.53,Electronics,West
1389,2024-04-27,CUST0057,383.06,194.29,383.06,Home,Central
1390,2024-04-27,CUST0006,854.68,461.36,854.68,Clothing,Central
1391,2024-04-28,CUST0057,1907.84,1241.43,1907.84,Electronics,West
1392,2024-04-28,CUST0003,4495.82,3480.53,4495.82,Food,South
1393,2024-04-28,CUST0045,3000.42,1329.12,3000.42,Clothing,South
1394,2024-04-28,CUST0089,4567.39,2150.97,4567.39,Electronics,Central
1395,2024-04-28,CUST0092,1362.6,906.32,1362.6,Books,Central
1396,2024-04-28,CUST0005,465.61,329.66,465.61,Sports,Central
1397,2024-04-28,CUST0032,4888.32,3840.95,4888.32,Electronics,East
1398,2024-04-28,CUST0003,545.77,277.62,545.77,Clothing,North
1399,2024-04-28,CUST0002,1340.28,585.72,1340.28,Sports,East
1400,2024-04-28,CUST0013,3166.93,1793.96,3166.93,Books,East
1401,2024-04-28,CUST0061,4113.2,2108.39,4113.2,Sports,North
1402,2024-04-28,CUST0047,3306.85,2285.0,3306.85,Clothing,South
1403,2024-04-28,CUST0044,1564.18,927.96,1564.18,Clothing,East
1404,2024-04-28,CUST0030,1835.99,1287.29,1835.99,Sports,East
1405,2024-04-28,CUST0024,4981.31,2938.04,4981.31,Home,East
1406,2024-04-28,CUST0076,1981.96,1499.17,1981.96,Electronics,West
1407,2024-04-28,CUST0090,3041.31,1982.95,3041.31,Clothing,Central
1408,2024-04-28,CUST0044,3152.51,1297.32,3152.51,Sports,Central
1409,2024-04-28,CUST0030,1220.55,591.48,1220.55,Clothing,North
1410,2024-04-29,CUST0025,4800.74,3555.59,4800.74,Food,Central
1411,2024-04-29,CUST0083,1749.72,713.26,1749.72,Food,South
1412,2024-04-29,CUST0050,2204.7,1345.0,2204.7,Clothing,Central
1413,2024-04-29,CUST0083,2142.3,1472.25,2142.3,Home,East
1414,2024-04-29,CUST0007,1382.49,1096.18,1382.49,Clothing,West
1415,2024-04-29,CUST0069,1791.01,1031.75,1791.01,Electronics,South
1416,2024-04-29,CUST0028,3008.28,2092.48,3008.28,Electronics,East
1417,2024-04-29,CUST0030,2268.02,1349.84,2268.02,Clothing,Central
1418,2024-04-29,CUST0065,4978.44,2947.6,4978.44,Electronics,South
1419,2024-04-29,CUST0038,4587.94,3304.82,4587.94,Clothing,South
1420,2024-04-29,CUST0074,2951.87,1762.11,2951.87,Electronics,Central
1421,2024-04-29,CUST0006,1289.18,944.57,1289.18,Clothing,West
1422,2024-04-29,CUST0023,3176.14,1960.24,3176.14,Clothing,North
1423,2024-04-29,CUST0055,3133.62,1813.58,3133.62,Food,North
1424,2024-04-29,CUST0013,864.6,486.37,864.6,Clothing,East
1425,2024-04-29,CUST0003,4666.38,2100.3,4666.38,Clothing,East
1426,2024-04-29,CUST0019,3348.72,1721.78,3348.72,Food,South
1427,2024-04-29,CUST0005,4830.89,2270.1,4830.89,Food,East
1428,2024-04-29,CUST0001,1482.71,877.54,1482.71,Food,West
1429,2024-04-30,CUST0041,2092.76,921.2,2092.76,Clothing,Central
1430,2024-04-30,CUST0099,1279.02,1017.09,1279.02,Sports,West
1431,2024-04-30,CUST0029,4980.17,3586.79,4980.17,Food,West
1432,2024-04-30,CUST0080,1073.65,826.74,1073.65,Clothing,North
1433,2024-04-30,CUST0002,4829.77,2591.79,4829.77,Clothing,East
1434,2024-04-30,CUST0078,2069.29,1639.1,2069.29,Electronics,North
1435,2024-04-30,CUST0018,651.95,425.87,651.95,Electronics,Central
1436,2024-04-30,CUST0070,4064.13,2276.49,4064.13,Books,West
1437,2024-04-30,CUST0040,449.32,300.56,449.32,Clothing,West
1438,2024-04-30,CUST0066,1117.27,810.56,1117.27,Sports,Central
1439,2024-04-30,CUST0099,1481.29,1156.75,1481.29,Food,North
1440,2024-04-30,CUST0039,1916.19,1506.07,1916.19,Sports,Central
1441,2024-04-30,CUST0011,4915.16,3020.8,4915.16,Electronics,South
1442,2024-04-30,CUST0002,3521.75,1428.95,3521.75,Home,Central
1443,2024-04-30,CUST0085,1741.29,1360.52,1741.29,Home,West
1444,2024-04-30,CUST0025,2519.89,1080.74,2519.89,Clothing,North
1445,2024-04-30,CUST0067,3837.49,2279.91,3837.49,Electronics,North
1446,2024-04-30,CUST0012,903.31,676.54,903.31,Electronics,North
1447,2024-04-30,CUST0005,4813.57,2923.51,4813.57,Clothing,Central
1448,2024-05-01,CUST0053,4028.28,2929.08,4028.28,Books,Central
1449,2024-05-01,CUST0072,2302.04,1614.63,2302.04,Clothing,West
1450,2024-05-01,CUST0076,2753.93,1200.13,2753.93,Home,Central
1451,2024-05-01,CUST0096,53.11,41.7,53.11,Sports,West
1452,2024-05-01,CUST0050,688.07,473.39,688.07,Home,West
1453,2024-05-01,CUST0036,1812.53,1296.99,1812.53,Electronics,Central
1454,2024-05-01,CUST0024,1216.63,833.96,1216.63,Clothing,North
1455,2024-05-01,CUST0069,1956.28,1109.51,1956.28,Books,East
1456,2024-05-01,CUST0023,846.26,575.57,846.26,Home,North
1457,2024-05-01,CUST0023,440.7,210.07,440.7,Electronics,East
1458,2024-05-01,CUST0020,4753.88,2920.19,4753.88,Sports,East
1459,2024-05-01,CUST0082,3994.46,2142.58,3994.46,Sports,North
1460,2024-05-01,CUST0033,4168.11,2340.01,4168.11,Home,North
1461,2024-05-02,CUST0034,1229.77,882.46,1229.77,Books,North
1462,2024-05-02,CUST0085,578.76,286.8,578.76,Food,East
1463,2024-05-02,CUST0094,3903.22,1827.55,3903.22,Electronics,East
1464,2024-05-02,CUST0012,2743.34,1702.75,2743.34,Food,North
1465,2024-05-02,CUST0017,3378.19,1795.52,3378.19,Electronics,East
1466,2024-05-02,CUST0092,3809.62,1837.74,3809.62,Home,Central
1467,2024-05-02,CUST0097,1225.92,730.3,1225.92,Electronics,Central
1468,2024-05-03,CUST0026,4589.53,2906.87,4589.53,Electronics,South
1469,2024-05-03,CUST0031,4378.27,2368.7,4378.27,Food,Central
1470,2024-05-03,CUST0036,676.85,319.07,676.85,Clothing,Central
1471,2024-05-03,CUST0059,2937.22,2038.15,2937.22,Books,South
1472,2024-05-03,CUST0009,679.76,520.62,679.76,Books,East
1473,2024-05-03,CUST0086,4946.17,2502.86,4946.17,Food,Central
1474,2024-05-03,CUST0011,594.87,329.17,594.87,Electronics,West
1475,2024-05-03,CUST0015,3651.31,1628.71,3651.31,Food,Central
1476,2024-05-03,CUST0026,1043.53,784.8,1043.53,Books,South
1477,2024-05-03,CUST0086,3121.76,2045.81,3121.76,Clothing,East
1478,2024-05-04,CUST0066,2687.59,1581.73,2687.59,Food,Central
1479,2024-05-04,CUST0050,634.13,445.55,634.13,Sports,South
1480,2024-05-04,CUST0063,3144.2,2447.68,3144.2,Books,West
1481,2024-05-04,CUST0056,908.31,626.66,908.31,Books,East
1482,2024-05-04,CUST0043,210.73,146.95,210.73,Food,Central
1483,2024-05-04,CUST0050,816.19,424.8,816.19,Home,Central
1484,2024-05-04,CUST0009,1310.59,780.56,1310.59,Electronics,East
1485,2024-05-04,CUST0018,2854.26,1883.29,2854.26,Electronics,East
1486,2024-05-04,CUST0095,1432.73,784.79,1432.73,Clothing,East
1487,2024-05-04,CUST0066,4417.93,2777.42,4417.93,Clothing,Central
1488,2024-05-04,CUST0028,1090.08,486.76,1090.08,Sports,West
1489,2024-05-04,CUST0070,1243.27,505.11,1243.27,Food,East
1490,2024-05-04,CUST0024,770.86,523.39,770.86,Sports,South
1491,2024-05-04,CUST0086,4999.25,2004.07,4999.25,Sports,North
1492,2024-05-05,CUST0028,4218.86,2040.76,4218.86,Books,Central
1493,2024-05-05,CUST0035,4604.2,3039.24,4604.2,Books,Central
1494,2024-05-05,CUST0078,4636.99,2751.95,4636.99,Clothing,West
1495,2024-05-05,CUST0053,303.56,181.71,303.56,Books,East
1496,2024-05-05,CUST0098,4661.71,2060.17,4661.71,Sports,South
1497,2024-05-05,CUST0040,799.48,575.13,799.48,Books,West
1498,2024-05-06,CUST0004,3159.62,1417.24,3159.62,Clothing,South
1499,2024-05-06,CUST0028,1806.91,1086.44,1806.91,Home,East
1500,2024-05-06,CUST0020,2530.76,1400.8,2530.76,Food,West
1501,2024-05-06,CUST0007,3271.09,2442.61,3271.09,Home,South
1502,2024-05-06,CUST0048,2743.42,1909.98,2743.42,Food,South
1503,2024-05-06,CUST0025,887.56,421.6,887.56,Books,West
1504,2024-05-06,CUST0079,2806.35,2123.7,2806.35,Food,South
1505,2024-05-06,CUST0028,2031.63,1259.51,2031.63,Home,East
1506,2024-05-06,CUST0010,4189.64,2036.94,4189.64,Food,East
1507,2024-05-06,CUST0048,993.35,580.93,993.35,Clothing,West
1508,2024-05-06,CUST0040,4908.04,2154.39,4908.04,Books,Central
1509,2024-05-06,CUST0002,4707.36,3146.14,4707.36,Home,North
1510,2024-05-06,CUST0072,4185.92,3284.46,4185.92,Home,West
1511,2024-05-06,CUST0019,3053.62,2259.03,3053.62,Food,North
1512,2024-05-06,CUST0040,3582.36,1730.29,3582.36,Home,North
1513,2024-05-06,CUST0098,2188.98,1721.93,2188.98,Electronics,East
1514,2024-05-06,CUST0054,4823.94,3314.76,4823.94,Books,South
1515,2024-05-06,CUST0055,4412.19,2382.91,4412.19,Sports,South
1516,2024-05-06,CUST0008,1591.99,1135.36,1591.99,Food,East
1517,2024-05-07,CUST0037,859.9,538.51,859.9,Food,West
